880735,专精特新,300430,诚益通
880735,专精特新,300440,运达科技
880735,专精特新,300446,航天智造
880735,专精特新,300447,全信股份
880735,专精特新,300452,山河药辅
880735,专精特新,300460,惠伦晶体
880735,专精特新,300470,中密控股
880735,专精特新,300471,厚普股份
880735,专精特新,300479,神思电子
880735,专精特新,300480,光力科技
880735,专精特新,300481,濮阳惠成
880735,专精特新,300484,蓝海华腾
880735,专精特新,300486,东杰智能
880735,专精特新,300487,蓝晓科技
880735,专精特新,300488,恒锋工具
880735,专精特新,300493,润欣科技
880735,专精特新,300499,高澜股份
880735,专精特新,300503,昊志机电
880735,专精特新,300508,维宏股份
880735,专精特新,300510,金冠股份
880735,专精特新,300515,三德科技
880735,专精特新,300516,久之洋
880735,专精特新,300531,优博讯
880735,专精特新,300535,达威股份
880735,专精特新,300546,雄帝科技
880735,专精特新,300548,博创科技
880735,专精特新,300551,古鳌科技
880735,专精特新,300553,集智股份
880735,专精特新,300557,理工光科
880735,专精特新,300563,神宇股份
880735,专精特新,300576,容大感光
880735,专精特新,300581,晨曦航空
880735,专精特新,300582,英飞特
880735,专精特新,300585,奥联电子
880735,专精特新,300586,美联新材
880735,专精特新,300587,天铁股份
880735,专精特新,300588,熙菱信息
880735,专精特新,300590,移为通信
880735,专精特新,300593,新雷能
880735,专精特新,300594,朗进科技
880735,专精特新,300604,长川科技
880735,专精特新,300610,晨化股份
880735,专精特新,300611,美力科技
880735,专精特新,300613,富瀚微
880735,专精特新,300617,安靠智电
880735,专精特新,300623,捷捷微电
880735,专精特新,300631,久吾高科
880735,专精特新,300638,广和通
880735,专精特新,300642,透景生命
880735,专精特新,300643,万通智控
880735,专精特新,300644,南京聚隆
880735,专精特新,300648,星云股份
880735,专精特新,300652,雷迪克
880735,专精特新,300653,正海生物
880735,专精特新,300661,圣邦股份
880735,专精特新,300665,飞鹿股份
880735,专精特新,300667,必创科技
880735,专精特新,300669,沪宁股份
880735,专精特新,300671,富满微
880735,专精特新,300680,隆盛科技
880735,专精特新,300685,艾德生物
880735,专精特新,300689,澄天伟业
880735,专精特新,300693,盛弘股份
880735,专精特新,300706,阿石创
880735,专精特新,300715,凯伦股份
880735,专精特新,300717,华信新材
880735,专精特新,300718,长盛轴承
880735,专精特新,300743,天地数码
880735,专精特新,300753,爱朋医疗
880735,专精特新,300758,七彩化学
880735,专精特新,300762,上海瀚讯
880735,专精特新,300769,德方纳米
880735,专精特新,300775,三角防务
880735,专精特新,300777,中简科技
880735,专精特新,300780,德恩精工
880735,专精特新,300783,三只松鼠
880735,专精特新,300786,国林科技
880735,专精特新,300800,力合科技
880735,专精特新,300806,斯迪克
880735,专精特新,300809,华辰装备
880735,专精特新,300810,中科海讯
880735,专精特新,300811,铂科新材
880735,专精特新,300812,易天股份
880735,专精特新,300816,艾可蓝
880735,专精特新,300817,双飞集团
880735,专精特新,300818,耐普矿机
880735,专精特新,300820,英杰电气
880735,专精特新,300823,建科机械
880735,专精特新,300827,上能电气
880735,专精特新,300833,浩洋股份
880735,专精特新,300835,龙磁科技
880735,专精特新,300838,浙江力诺
880735,专精特新,300839,博汇股份
880735,专精特新,300842,帝科股份
880735,专精特新,300846,首都在线
880735,专精特新,300848,美瑞新材
880735,专精特新,300853,申昊科技
880735,专精特新,300855,图南股份
880735,专精特新,300862,蓝盾光电
880735,专精特新,300875,捷强装备
880735,专精特新,300876,蒙泰高新
880735,专精特新,300881,盛德鑫泰
880735,专精特新,300884,狄耐克
880735,专精特新,300885,海昌新材
880735,专精特新,300896,爱美客
880735,专精特新,300897,山科智能
880735,专精特新,300900,广联航空
880735,专精特新,300903,科翔股份
880735,专精特新,300905,宝丽迪
880735,专精特新,300906,日月明
880735,专精特新,300922,天秦装备
880735,专精特新,300929,华骐环保
880735,专精特新,300930,屹通新材
880735,专精特新,300936,中英科技
880735,专精特新,300942,易瑞生物
880735,专精特新,300946,恒而达
880735,专精特新,300950,德固特
880735,专精特新,300951,博硕科技
880735,专精特新,300956,英力股份
880735,专精特新,300962,中金辐照
880735,专精特新,300964,本川智能
880735,专精特新,300971,博亚精工
880735,专精特新,300980,祥源新材
880735,专精特新,300981,中红医疗
880735,专精特新,300988,津荣天宇
880735,专精特新,300990,同飞股份
880735,专精特新,300991,创益通
880735,专精特新,301006,迈拓股份
880735,专精特新,301007,德迈仕
880735,专精特新,301008,宏昌科技
880735,专精特新,301009,可靠股份
880735,专精特新,301010,晶雪节能
880735,专精特新,301019,宁波色母
880735,专精特新,301020,密封科技
880735,专精特新,301028,东亚机械
880735,专精特新,301031,中熔电气
880735,专精特新,301041,金百泽
880735,专精特新,301050,雷电微力
880735,专精特新,301053,远信工业
880735,专精特新,301060,兰卫医学
880735,专精特新,301063,海锅股份
880735,专精特新,301076,新瀚新材
880735,专精特新,301077,星华新材
880735,专精特新,301079,邵阳液压
880735,专精特新,301080,百普赛斯
880735,专精特新,301081,严牌股份
880735,专精特新,301083,百胜智能
880735,专精特新,301086,鸿富瀚
880735,专精特新,301087,可孚医疗
880735,专精特新,301095,广立微
880735,专精特新,301100,风光股份
880735,专精特新,301107,瑜欣电子
880735,专精特新,301120,新特电气
880735,专精特新,301121,紫建电子
880735,专精特新,301125,腾亚精工
880735,专精特新,301127,天源环保
880735,专精特新,301129,瑞纳智能
880735,专精特新,301131,聚赛龙
880735,专精特新,301137,哈焊华通
880735,专精特新,301141,中科磁业
880735,专精特新,301148,嘉戎技术
880735,专精特新,301150,中一科技
880735,专精特新,301151,冠龙节能
880735,专精特新,301152,天力锂能
880735,专精特新,301157,华塑科技
880735,专精特新,301158,德石股份
880735,专精特新,301160,翔楼新材
