688331 荣昌生物 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2022/03/31,46.00,48.18,40.11,40.84,22421365,985409728.00
2022/04/01,41.00,41.90,38.78,41.24,10379621,414983072.00
2022/04/06,41.88,44.80,41.50,44.80,7272121,314869376.00
2022/04/07,44.50,46.50,42.55,42.90,5705574,256498624.00
2022/04/08,43.10,44.10,41.23,41.40,2787930,118189872.00
2022/04/11,41.00,41.35,36.75,37.00,4906657,188214384.00
2022/04/12,37.30,37.84,36.38,37.56,1915067,71240856.00
2022/04/13,37.56,37.70,36.01,36.15,1339793,48923624.00
2022/04/14,36.35,37.15,36.13,37.00,1226674,44827804.00
2022/04/15,36.45,37.00,35.97,36.02,1195349,43479284.00
2022/04/18,36.58,36.80,35.70,36.70,932493,33947240.00
2022/04/19,36.30,36.70,34.56,35.31,1649988,58662168.00
2022/04/20,35.99,35.99,34.52,34.52,1002230,35238720.00
2022/04/21,34.01,34.66,32.67,32.70,1492684,49946640.00
2022/04/22,32.20,32.66,31.66,31.68,1263484,40490216.00
2022/04/25,31.40,31.40,29.00,29.38,1369338,41332544.00
2022/04/26,29.42,30.45,28.67,29.14,1127166,33237224.00
2022/04/27,28.66,29.86,28.18,29.49,1618973,47350976.00
2022/04/28,29.70,30.78,29.14,29.78,1505464,45036768.00
2022/04/29,29.95,31.79,29.95,31.27,1821297,56608924.00
2022/05/05,29.11,30.11,29.11,29.91,2343156,69609920.00
2022/05/06,29.21,29.74,28.91,29.54,1026122,30099972.00
2022/05/09,29.50,30.02,29.10,29.27,1083501,31979002.00
2022/05/10,29.26,30.00,28.70,29.82,1815311,53670628.00
2022/05/11,29.91,31.70,29.60,30.44,2326865,72002160.00
2022/05/12,30.50,30.90,29.82,30.14,1049593,31755112.00
2022/05/13,30.19,30.49,29.00,29.44,1221668,36197000.00
2022/05/16,29.76,30.40,29.51,29.93,1034773,31067236.00
2022/05/17,29.70,30.18,29.30,29.94,749754,22353092.00
2022/05/18,30.08,30.18,29.70,29.91,638727,19106264.00
2022/05/19,29.59,29.70,29.27,29.37,763066,22477600.00
2022/05/20,29.42,31.38,29.42,30.87,2626765,80122512.00
2022/05/23,31.46,32.14,31.05,31.94,1799356,57007220.00
2022/05/24,31.90,32.27,29.59,29.91,2266950,69572408.00
2022/05/25,29.72,30.73,29.72,30.43,902846,27261616.00
2022/05/26,30.53,30.60,29.73,29.90,847411,25409172.00
2022/05/27,30.09,30.59,29.88,30.10,844470,25522592.00
2022/05/30,30.12,31.23,29.92,30.85,1236300,37734112.00
2022/05/31,30.67,32.27,30.50,31.92,1534614,48310288.00
2022/06/01,31.93,33.54,31.66,33.46,2187746,71897848.00
2022/06/02,33.46,35.80,32.60,34.67,2406855,82482184.00
2022/06/06,34.31,39.32,34.20,37.60,3654779,135810544.00
2022/06/07,37.60,38.60,37.06,38.03,2093306,78855464.00
2022/06/08,40.24,45.64,39.01,42.99,6255617,268822464.00
2022/06/09,43.70,47.61,42.60,43.48,6969473,315328128.00
2022/06/10,43.00,45.37,42.16,43.70,3568503,155468160.00
2022/06/13,43.69,43.69,40.00,40.65,3531583,145781936.00
2022/06/14,40.30,41.50,38.61,39.80,2023510,80359232.00
2022/06/15,40.23,41.10,39.85,40.39,1868157,75558528.00
2022/06/16,40.39,41.50,39.32,39.70,2019937,81566896.00
2022/06/17,39.68,40.28,38.58,39.88,1873206,74293520.00
2022/06/20,39.51,41.78,39.51,41.24,1662685,68667968.00
2022/06/21,41.18,45.21,40.63,43.89,2894835,125042728.00
2022/06/22,43.90,45.58,43.20,44.72,2142381,95459672.00
2022/06/23,43.20,46.06,43.20,46.04,1230856,55577704.00
2022/06/24,46.40,50.50,46.08,48.21,3490067,169578144.00
2022/06/27,48.78,50.00,47.42,47.42,3305369,160896656.00
2022/06/28,47.90,48.05,45.86,48.01,1263709,59362460.00
2022/06/29,46.60,47.77,44.80,45.40,2850291,130544928.00
