-2.208750e-06,1.288
-2.208500e-06,1.32
-2.208250e-06,1.344
-2.208000e-06,1.376
-2.207750e-06,1.416
-2.207500e-06,1.448
-2.207250e-06,1.48
-2.207000e-06,1.52
-2.206750e-06,1.56
-2.206500e-06,1.592
-2.206250e-06,1.624
-2.206000e-06,1.648
-2.205750e-06,1.672
-2.205500e-06,1.688
-2.205250e-06,1.704
-2.205000e-06,1.712
-2.204750e-06,1.728
-2.204500e-06,1.736
-2.204250e-06,1.744
-2.204000e-06,1.744
-2.203750e-06,1.752
-2.203500e-06,1.752
-2.203250e-06,1.752
-2.203000e-06,1.752
-2.202750e-06,1.752
-2.202500e-06,1.752
-2.202250e-06,1.76
-2.202000e-06,1.768
-2.201750e-06,1.784
-2.201500e-06,1.8
-2.201250e-06,1.824
-2.201000e-06,1.84
-2.200750e-06,1.864
-2.200500e-06,1.888
-2.200250e-06,1.912
-2.200000e-06,1.928
-2.199750e-06,1.952
-2.199500e-06,1.968
-2.199250e-06,1.992
-2.199000e-06,2.008
-2.198750e-06,2.024
-2.198500e-06,2.04
-2.198250e-06,2.04
-2.198000e-06,2.056
-2.197750e-06,2.064
-2.197500e-06,2.064
-2.197250e-06,2.064
-2.197000e-06,2.064
-2.196750e-06,2.072
-2.196500e-06,2.072
-2.196250e-06,2.072
-2.196000e-06,2.08
-2.195750e-06,2.088
-2.195500e-06,2.088
-2.195250e-06,2.096
-2.195000e-06,2.096
-2.194750e-06,2.096
-2.194500e-06,2.104
-2.194250e-06,2.096
-2.194000e-06,2.096
-2.193750e-06,2.096
-2.193500e-06,2.08
-2.193250e-06,2.056
-2.193000e-06,2.04
-2.192750e-06,2.016
-2.192500e-06,1.984
-2.192250e-06,1.952
-2.192000e-06,1.912
-2.191750e-06,1.872
-2.191500e-06,1.84
-2.191250e-06,1.8
-2.191000e-06,1.768
-2.190750e-06,1.736
-2.190500e-06,1.704
-2.190250e-06,1.68
-2.190000e-06,1.648
-2.189750e-06,1.632
-2.189500e-06,1.608
-2.189250e-06,1.592
-2.189000e-06,1.576
-2.188750e-06,1.576
-2.188500e-06,1.568
-2.188250e-06,1.568
-2.188000e-06,1.56
-2.187750e-06,1.56
-2.187500e-06,1.552
-2.187250e-06,1.552
-2.187000e-06,1.544
-2.186750e-06,1.552
-2.186500e-06,1.544
-2.186250e-06,1.536
-2.186000e-06,1.52
-2.185750e-06,1.52
-2.185500e-06,1.496
-2.185250e-06,1.472
-2.185000e-06,1.448
-2.184750e-06,1.432
-2.184500e-06,1.408
-2.184250e-06,1.384
-2.184000e-06,1.36
-2.183750e-06,1.344
-2.183500e-06,1.32
-2.183250e-06,1.296
-2.183000e-06,1.288
-2.182750e-06,1.272
-2.182500e-06,1.256
-2.182250e-06,1.248
-2.182000e-06,1.24
-2.181750e-06,1.232
-2.181500e-06,1.224
-2.181250e-06,1.224
-2.181000e-06,1.224
-2.180750e-06,1.224
-2.180500e-06,1.224
-2.180250e-06,1.224
-2.180000e-06,1.216
-2.179750e-06,1.216
-2.179500e-06,1.216
-2.179250e-06,1.208
-2.179000e-06,1.2
-2.178750e-06,1.2
-2.178500e-06,1.2
-2.178250e-06,1.2
-2.178000e-06,1.2
-2.177750e-06,1.208
-2.177500e-06,1.216
-2.177250e-06,1.232
-2.177000e-06,1.256
-2.176750e-06,1.28
-2.176500e-06,1.32
-2.176250e-06,1.344
-2.176000e-06,1.384
-2.175750e-06,1.416
-2.175500e-06,1.456
-2.175250e-06,1.488
-2.175000e-06,1.52
-2.174750e-06,1.568
-2.174500e-06,1.6
-2.174250e-06,1.632
-2.174000e-06,1.656
-2.173750e-06,1.68
-2.173500e-06,1.696
-2.173250e-06,1.712
-2.173000e-06,1.72
-2.172750e-06,1.728
-2.172500e-06,1.736
-2.172250e-06,1.744
-2.172000e-06,1.744
-2.171750e-06,1.752
-2.171500e-06,1.744
-2.171250e-06,1.744
-2.171000e-06,1.744
-2.170750e-06,1.752
-2.170500e-06,1.752
-2.170250e-06,1.76
-2.170000e-06,1.768
-2.169750e-06,1.784
-2.169500e-06,1.8
-2.169250e-06,1.824
-2.169000e-06,1.84
-2.168750e-06,1.864
-2.168500e-06,1.888
-2.168250e-06,1.912
-2.168000e-06,1.936
-2.167750e-06,1.952
-2.167500e-06,1.976
-2.167250e-06,2
-2.167000e-06,2.008
-2.166750e-06,2.024
-2.166500e-06,2.04
-2.166250e-06,2.04
-2.166000e-06,2.056
-2.165750e-06,2.064
-2.165500e-06,2.072
-2.165250e-06,2.072
-2.165000e-06,2.072
-2.164750e-06,2.08
-2.164500e-06,2.072
-2.164250e-06,2.08
-2.164000e-06,2.08
-2.163750e-06,2.088
-2.163500e-06,2.088
-2.163250e-06,2.096
-2.163000e-06,2.088
-2.162750e-06,2.096
-2.162500e-06,2.096
-2.162250e-06,2.096
-2.162000e-06,2.088
-2.161750e-06,2.088
-2.161500e-06,2.072
-2.161250e-06,2.056
-2.161000e-06,2.032
-2.160750e-06,2.008
-2.160500e-06,1.984
-2.160250e-06,1.952
-2.160000e-06,1.912
-2.159750e-06,1.88
-2.159500e-06,1.848
-2.159250e-06,1.808
-2.159000e-06,1.768
-2.158750e-06,1.736
-2.158500e-06,1.704
-2.158250e-06,1.672
-2.158000e-06,1.648
-2.157750e-06,1.632
-2.157500e-06,1.616
-2.157250e-06,1.592
-2.157000e-06,1.584
-2.156750e-06,1.576
-2.156500e-06,1.56
-2.156250e-06,1.56
-2.156000e-06,1.552
-2.155750e-06,1.56
-2.155500e-06,1.552
-2.155250e-06,1.552
-2.155000e-06,1.544
-2.154750e-06,1.544
-2.154500e-06,1.544
-2.154250e-06,1.528
-2.154000e-06,1.52
-2.153750e-06,1.512
-2.153500e-06,1.496
-2.153250e-06,1.472
-2.153000e-06,1.448
-2.152750e-06,1.432
-2.152500e-06,1.4
-2.152250e-06,1.384
-2.152000e-06,1.36
-2.151750e-06,1.344
-2.151500e-06,1.32
-2.151250e-06,1.296
-2.151000e-06,1.288
-2.150750e-06,1.264
-2.150500e-06,1.256
-2.150250e-06,1.248
-2.150000e-06,1.232
-2.149750e-06,1.232
-2.149500e-06,1.224
-2.149250e-06,1.224
-2.149000e-06,1.224
-2.148750e-06,1.216
-2.148500e-06,1.224
-2.148250e-06,1.224
-2.148000e-06,1.216
-2.147750e-06,1.208
-2.147500e-06,1.208
-2.147250e-06,1.208
-2.147000e-06,1.208
-2.146750e-06,1.2
-2.146500e-06,1.2
-2.146250e-06,1.2
-2.146000e-06,1.2
-2.145750e-06,1.208
-2.145500e-06,1.216
-2.145250e-06,1.24
-2.145000e-06,1.256
-2.144750e-06,1.28
-2.144500e-06,1.312
-2.144250e-06,1.344
-2.144000e-06,1.376
-2.143750e-06,1.416
-2.143500e-06,1.456
-2.143250e-06,1.488
-2.143000e-06,1.52
-2.142750e-06,1.56
-2.142500e-06,1.592
-2.142250e-06,1.624
-2.142000e-06,1.648
-2.141750e-06,1.672
-2.141500e-06,1.688
-2.141250e-06,1.704
-2.141000e-06,1.72
-2.140750e-06,1.728
-2.140500e-06,1.736
-2.140250e-06,1.744
-2.140000e-06,1.744
-2.139750e-06,1.744
-2.139500e-06,1.744
-2.139250e-06,1.744
-2.139000e-06,1.752
-2.138750e-06,1.752
-2.138500e-06,1.752
-2.138250e-06,1.76
-2.138000e-06,1.768
-2.137750e-06,1.784
-2.137500e-06,1.8
-2.137250e-06,1.824
-2.137000e-06,1.84
-2.136750e-06,1.864
-2.136500e-06,1.888
-2.136250e-06,1.912
-2.136000e-06,1.936
-2.135750e-06,1.96
-2.135500e-06,1.976
-2.135250e-06,1.992
-2.135000e-06,2.008
-2.134750e-06,2.024
-2.134500e-06,2.04
-2.134250e-06,2.048
-2.134000e-06,2.056
-2.133750e-06,2.064
-2.133500e-06,2.072
-2.133250e-06,2.072
-2.133000e-06,2.072
-2.132750e-06,2.072
-2.132500e-06,2.072
-2.132250e-06,2.072
-2.132000e-06,2.08
-2.131750e-06,2.088
-2.131500e-06,2.088
-2.131250e-06,2.096
-2.131000e-06,2.088
-2.130750e-06,2.096
-2.130500e-06,2.104
-2.130250e-06,2.096
-2.130000e-06,2.088
-2.129750e-06,2.088
-2.129500e-06,2.072
-2.129250e-06,2.056
-2.129000e-06,2.032
-2.128750e-06,2.008
-2.128500e-06,1.976
-2.128250e-06,1.952
-2.128000e-06,1.912
-2.127750e-06,1.872
-2.127500e-06,1.84
-2.127250e-06,1.808
-2.127000e-06,1.768
-2.126750e-06,1.736
-2.126500e-06,1.704
-2.126250e-06,1.68
-2.126000e-06,1.648
-2.125750e-06,1.632
-2.125500e-06,1.608
-2.125250e-06,1.592
-2.125000e-06,1.576
-2.124750e-06,1.576
-2.124500e-06,1.568
-2.124250e-06,1.56
-2.124000e-06,1.56
-2.123750e-06,1.56
-2.123500e-06,1.56
-2.123250e-06,1.552
-2.123000e-06,1.544
-2.122750e-06,1.552
-2.122500e-06,1.544
-2.122250e-06,1.536
-2.122000e-06,1.528
-2.121750e-06,1.512
-2.121500e-06,1.496
-2.121250e-06,1.472
-2.121000e-06,1.448
-2.120750e-06,1.432
-2.120500e-06,1.408
-2.120250e-06,1.384
-2.120000e-06,1.36
-2.119750e-06,1.336
-2.119500e-06,1.32
-2.119250e-06,1.304
-2.119000e-06,1.288
-2.118750e-06,1.264
-2.118500e-06,1.256
-2.118250e-06,1.24
-2.118000e-06,1.232
-2.117750e-06,1.232
-2.117500e-06,1.224
-2.117250e-06,1.224
-2.117000e-06,1.224
-2.116750e-06,1.216
-2.116500e-06,1.216
-2.116250e-06,1.224
-2.116000e-06,1.216
-2.115750e-06,1.208
-2.115500e-06,1.216
-2.115250e-06,1.216
-2.115000e-06,1.208
-2.114750e-06,1.2
-2.114500e-06,1.2
-2.114250e-06,1.2
-2.114000e-06,1.2
-2.113750e-06,1.208
-2.113500e-06,1.216
-2.113250e-06,1.24
-2.113000e-06,1.256
-2.112750e-06,1.28
-2.112500e-06,1.312
-2.112250e-06,1.344
-2.112000e-06,1.376
-2.111750e-06,1.416
-2.111500e-06,1.456
-2.111250e-06,1.48
-2.111000e-06,1.528
-2.110750e-06,1.56
-2.110500e-06,1.6
-2.110250e-06,1.624
-2.110000e-06,1.648
-2.109750e-06,1.672
-2.109500e-06,1.696
-2.109250e-06,1.704
-2.109000e-06,1.72
-2.108750e-06,1.736
-2.108500e-06,1.744
-2.108250e-06,1.744
-2.108000e-06,1.744
-2.107750e-06,1.752
-2.107500e-06,1.744
-2.107250e-06,1.752
-2.107000e-06,1.752
-2.106750e-06,1.752
-2.106500e-06,1.752
-2.106250e-06,1.76
-2.106000e-06,1.768
-2.105750e-06,1.776
-2.105500e-06,1.8
-2.105250e-06,1.824
-2.105000e-06,1.84
-2.104750e-06,1.864
-2.104500e-06,1.888
-2.104250e-06,1.912
-2.104000e-06,1.928
-2.103750e-06,1.952
-2.103500e-06,1.976
-2.103250e-06,1.992
-2.103000e-06,2.008
-2.102750e-06,2.024
-2.102500e-06,2.04
-2.102250e-06,2.04
-2.102000e-06,2.056
-2.101750e-06,2.064
-2.101500e-06,2.064
-2.101250e-06,2.072
-2.101000e-06,2.064
-2.100750e-06,2.072
-2.100500e-06,2.072
-2.100250e-06,2.072
-2.100000e-06,2.08
-2.099750e-06,2.088
-2.099500e-06,2.096
-2.099250e-06,2.096
-2.099000e-06,2.088
-2.098750e-06,2.096
-2.098500e-06,2.104
-2.098250e-06,2.104
-2.098000e-06,2.096
-2.097750e-06,2.096
-2.097500e-06,2.08
-2.097250e-06,2.056
-2.097000e-06,2.04
-2.096750e-06,2.008
-2.096500e-06,1.984
-2.096250e-06,1.952
-2.096000e-06,1.912
-2.095750e-06,1.872
-2.095500e-06,1.84
-2.095250e-06,1.808
-2.095000e-06,1.768
-2.094750e-06,1.736
-2.094500e-06,1.704
-2.094250e-06,1.68
-2.094000e-06,1.648
-2.093750e-06,1.624
-2.093500e-06,1.6
-2.093250e-06,1.592
-2.093000e-06,1.576
-2.092750e-06,1.568
-2.092500e-06,1.568
-2.092250e-06,1.56
-2.092000e-06,1.552
-2.091750e-06,1.552
-2.091500e-06,1.552
-2.091250e-06,1.552
-2.091000e-06,1.544
-2.090750e-06,1.544
-2.090500e-06,1.544
-2.090250e-06,1.536
-2.090000e-06,1.528
-2.089750e-06,1.52
-2.089500e-06,1.496
-2.089250e-06,1.48
-2.089000e-06,1.448
-2.088750e-06,1.432
-2.088500e-06,1.408
-2.088250e-06,1.384
-2.088000e-06,1.36
-2.087750e-06,1.344
-2.087500e-06,1.32
-2.087250e-06,1.296
-2.087000e-06,1.288
-2.086750e-06,1.264
-2.086500e-06,1.256
-2.086250e-06,1.248
-2.086000e-06,1.24
-2.085750e-06,1.232
-2.085500e-06,1.224
-2.085250e-06,1.224
-2.085000e-06,1.224
-2.084750e-06,1.224
-2.084500e-06,1.216
-2.084250e-06,1.224
-2.084000e-06,1.216
-2.083750e-06,1.216
-2.083500e-06,1.208
-2.083250e-06,1.208
-2.083000e-06,1.208
-2.082750e-06,1.2
-2.082500e-06,1.2
-2.082250e-06,1.2
-2.082000e-06,1.208
-2.081750e-06,1.2
-2.081500e-06,1.216
-2.081250e-06,1.232
-2.081000e-06,1.264
-2.080750e-06,1.288
-2.080500e-06,1.312
-2.080250e-06,1.336
-2.080000e-06,1.376
-2.079750e-06,1.416
-2.079500e-06,1.456
-2.079250e-06,1.48
-2.079000e-06,1.52
-2.078750e-06,1.56
-2.078500e-06,1.592
-2.078250e-06,1.624
-2.078000e-06,1.648
-2.077750e-06,1.68
-2.077500e-06,1.696
-2.077250e-06,1.712
-2.077000e-06,1.72
-2.076750e-06,1.736
-2.076500e-06,1.736
-2.076250e-06,1.744
-2.076000e-06,1.752
-2.075750e-06,1.752
-2.075500e-06,1.744
-2.075250e-06,1.744
-2.075000e-06,1.752
-2.074750e-06,1.752
-2.074500e-06,1.76
-2.074250e-06,1.76
-2.074000e-06,1.768
-2.073750e-06,1.784
-2.073500e-06,1.8
-2.073250e-06,1.824
-2.073000e-06,1.84
-2.072750e-06,1.864
-2.072500e-06,1.888
-2.072250e-06,1.912
-2.072000e-06,1.928
-2.071750e-06,1.952
-2.071500e-06,1.968
-2.071250e-06,1.992
-2.071000e-06,2.008
-2.070750e-06,2.016
-2.070500e-06,2.032
-2.070250e-06,2.04
-2.070000e-06,2.048
-2.069750e-06,2.064
-2.069500e-06,2.064
-2.069250e-06,2.064
-2.069000e-06,2.064
-2.068750e-06,2.08
-2.068500e-06,2.072
-2.068250e-06,2.072
-2.068000e-06,2.08
-2.067750e-06,2.088
-2.067500e-06,2.096
-2.067250e-06,2.096
-2.067000e-06,2.096
-2.066750e-06,2.104
-2.066500e-06,2.104
-2.066250e-06,2.104
-2.066000e-06,2.096
-2.065750e-06,2.096
-2.065500e-06,2.08
-2.065250e-06,2.056
-2.065000e-06,2.032
-2.064750e-06,2.016
-2.064500e-06,1.976
-2.064250e-06,1.952
-2.064000e-06,1.912
-2.063750e-06,1.872
-2.063500e-06,1.84
-2.063250e-06,1.808
-2.063000e-06,1.768
-2.062750e-06,1.736
-2.062500e-06,1.704
-2.062250e-06,1.672
-2.062000e-06,1.64
-2.061750e-06,1.624
-2.061500e-06,1.6
-2.061250e-06,1.592
-2.061000e-06,1.576
-2.060750e-06,1.576
-2.060500e-06,1.56
-2.060250e-06,1.568
-2.060000e-06,1.552
-2.059750e-06,1.56
-2.059500e-06,1.56
-2.059250e-06,1.552
-2.059000e-06,1.544
-2.058750e-06,1.544
-2.058500e-06,1.544
-2.058250e-06,1.536
-2.058000e-06,1.528
-2.057750e-06,1.52
-2.057500e-06,1.496
-2.057250e-06,1.48
-2.057000e-06,1.456
-2.056750e-06,1.432
-2.056500e-06,1.408
-2.056250e-06,1.384
-2.056000e-06,1.368
-2.055750e-06,1.352
-2.055500e-06,1.32
-2.055250e-06,1.296
-2.055000e-06,1.288
-2.054750e-06,1.272
-2.054500e-06,1.256
-2.054250e-06,1.248
-2.054000e-06,1.24
-2.053750e-06,1.232
-2.053500e-06,1.224
-2.053250e-06,1.232
-2.053000e-06,1.224
-2.052750e-06,1.216
-2.052500e-06,1.216
-2.052250e-06,1.224
-2.052000e-06,1.224
-2.051750e-06,1.208
-2.051500e-06,1.208
-2.051250e-06,1.208
-2.051000e-06,1.2
-2.050750e-06,1.2
-2.050500e-06,1.2
-2.050250e-06,1.2
-2.050000e-06,1.2
-2.049750e-06,1.208
-2.049500e-06,1.224
-2.049250e-06,1.24
-2.049000e-06,1.256
-2.048750e-06,1.28
-2.048500e-06,1.312
-2.048250e-06,1.344
-2.048000e-06,1.376
-2.047750e-06,1.416
-2.047500e-06,1.456
-2.047250e-06,1.488
-2.047000e-06,1.528
-2.046750e-06,1.56
-2.046500e-06,1.592
-2.046250e-06,1.624
-2.046000e-06,1.648
-2.045750e-06,1.672
-2.045500e-06,1.696
-2.045250e-06,1.712
-2.045000e-06,1.728
-2.044750e-06,1.736
-2.044500e-06,1.744
-2.044250e-06,1.744
-2.044000e-06,1.744
-2.043750e-06,1.752
-2.043500e-06,1.752
-2.043250e-06,1.752
-2.043000e-06,1.752
-2.042750e-06,1.752
-2.042500e-06,1.752
-2.042250e-06,1.76
-2.042000e-06,1.768
-2.041750e-06,1.784
-2.041500e-06,1.8
-2.041250e-06,1.824
-2.041000e-06,1.84
-2.040750e-06,1.864
-2.040500e-06,1.888
-2.040250e-06,1.912
-2.040000e-06,1.928
-2.039750e-06,1.952
-2.039500e-06,1.968
-2.039250e-06,1.992
-2.039000e-06,2.008
-2.038750e-06,2.016
-2.038500e-06,2.032
-2.038250e-06,2.04
-2.038000e-06,2.056
-2.037750e-06,2.064
-2.037500e-06,2.064
-2.037250e-06,2.064
-2.037000e-06,2.064
-2.036750e-06,2.072
-2.036500e-06,2.072
-2.036250e-06,2.072
-2.036000e-06,2.08
-2.035750e-06,2.088
-2.035500e-06,2.088
-2.035250e-06,2.096
-2.035000e-06,2.096
-2.034750e-06,2.096
-2.034500e-06,2.104
-2.034250e-06,2.096
-2.034000e-06,2.096
-2.033750e-06,2.096
-2.033500e-06,2.08
-2.033250e-06,2.056
-2.033000e-06,2.04
-2.032750e-06,2.008
-2.032500e-06,1.984
-2.032250e-06,1.952
-2.032000e-06,1.904
-2.031750e-06,1.872
-2.031500e-06,1.832
-2.031250e-06,1.8
-2.031000e-06,1.768
-2.030750e-06,1.736
-2.030500e-06,1.704
-2.030250e-06,1.672
-2.030000e-06,1.648
-2.029750e-06,1.624
-2.029500e-06,1.608
-2.029250e-06,1.592
-2.029000e-06,1.576
-2.028750e-06,1.568
-2.028500e-06,1.56
-2.028250e-06,1.56
-2.028000e-06,1.552
-2.027750e-06,1.56
-2.027500e-06,1.552
-2.027250e-06,1.552
-2.027000e-06,1.552
-2.026750e-06,1.552
-2.026500e-06,1.544
-2.026250e-06,1.536
-2.026000e-06,1.528
-2.025750e-06,1.512
-2.025500e-06,1.496
-2.025250e-06,1.472
-2.025000e-06,1.456
-2.024750e-06,1.432
-2.024500e-06,1.408
-2.024250e-06,1.384
-2.024000e-06,1.368
-2.023750e-06,1.352
-2.023500e-06,1.328
-2.023250e-06,1.304
-2.023000e-06,1.288
-2.022750e-06,1.28
-2.022500e-06,1.256
-2.022250e-06,1.248
-2.022000e-06,1.24
-2.021750e-06,1.232
-2.021500e-06,1.224
-2.021250e-06,1.224
-2.021000e-06,1.232
-2.020750e-06,1.224
-2.020500e-06,1.224
-2.020250e-06,1.224
-2.020000e-06,1.216
-2.019750e-06,1.208
-2.019500e-06,1.208
-2.019250e-06,1.208
-2.019000e-06,1.2
-2.018750e-06,1.2
-2.018500e-06,1.192
-2.018250e-06,1.2
-2.018000e-06,1.2
-2.017750e-06,1.2
-2.017500e-06,1.216
-2.017250e-06,1.232
-2.017000e-06,1.256
-2.016750e-06,1.28
-2.016500e-06,1.312
-2.016250e-06,1.344
-2.016000e-06,1.376
-2.015750e-06,1.416
-2.015500e-06,1.448
-2.015250e-06,1.488
-2.015000e-06,1.528
-2.014750e-06,1.568
-2.014500e-06,1.6
-2.014250e-06,1.624
-2.014000e-06,1.648
-2.013750e-06,1.68
-2.013500e-06,1.704
-2.013250e-06,1.712
-2.013000e-06,1.728
-2.012750e-06,1.736
-2.012500e-06,1.736
-2.012250e-06,1.744
-2.012000e-06,1.744
-2.011750e-06,1.752
-2.011500e-06,1.744
-2.011250e-06,1.744
-2.011000e-06,1.744
-2.010750e-06,1.752
-2.010500e-06,1.752
-2.010250e-06,1.76
-2.010000e-06,1.768
-2.009750e-06,1.776
-2.009500e-06,1.8
-2.009250e-06,1.824
-2.009000e-06,1.832
-2.008750e-06,1.856
-2.008500e-06,1.888
-2.008250e-06,1.912
-2.008000e-06,1.928
-2.007750e-06,1.952
-2.007500e-06,1.968
-2.007250e-06,1.992
-2.007000e-06,2
-2.006750e-06,2.016
-2.006500e-06,2.032
-2.006250e-06,2.04
-2.006000e-06,2.048
-2.005750e-06,2.056
-2.005500e-06,2.064
-2.005250e-06,2.064
-2.005000e-06,2.072
-2.004750e-06,2.08
-2.004500e-06,2.072
-2.004250e-06,2.072
-2.004000e-06,2.08
-2.003750e-06,2.088
-2.003500e-06,2.096
-2.003250e-06,2.096
-2.003000e-06,2.096
-2.002750e-06,2.104
-2.002500e-06,2.104
-2.002250e-06,2.104
-2.002000e-06,2.096
-2.001750e-06,2.096
-2.001500e-06,2.08
-2.001250e-06,2.056
-2.001000e-06,2.04
-2.000750e-06,2.016
-2.000500e-06,1.984
-2.000250e-06,1.952
-2.000000e-06,1.912
-1.999750e-06,1.872
-1.999500e-06,1.84
-1.999250e-06,1.8
-1.999000e-06,1.76
-1.998750e-06,1.736
-1.998500e-06,1.704
-1.998250e-06,1.672
-1.998000e-06,1.648
-1.997750e-06,1.624
-1.997500e-06,1.6
-1.997250e-06,1.592
-1.997000e-06,1.576
-1.996750e-06,1.576
-1.996500e-06,1.568
-1.996250e-06,1.568
-1.996000e-06,1.552
